field_1,Venue,Latitude,Longitude,Venue Cate,geometry,OBJECTID,WEB_URL,NAME,NEIGHBORHO,Shape_Leng,Shape_Area,TYPE,COLOR,APPR_DATE,UPDATE_PLA,ADOPTED,count
"99",Pi Pizzeria,38.897168236459606,-77.024658322334290,Pizza Place,POINT (38.89716823645961 -77.02465832233429),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"100",Central Michel Richard,38.895107849961704,-77.026610970497131,American Restaurant,POINT (38.8951078499617 -77.02661097049713),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"101",Fiola,38.893813554318534,-77.020726203918457,Italian Restaurant,POINT (38.89381355431853 -77.02072620391846),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"102",Oyamel Cocina Mexicana,38.894919969799552,-77.021718621253953,Mexican Restaurant,POINT (38.89491996979955 -77.02171862125395),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"103",sweetgreen,38.895981399999997,-77.021389400000004,Salad Place,POINT (38.8959814 -77.0213894),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"104",Mastro's Steakhouse,38.897679300000000,-77.029936899999996,Steakhouse,POINT (38.8976793 -77.0299369),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"105",The Smith,38.897401106575686,-77.024148066064470,American Restaurant,POINT (38.89740110657569 -77.02414806606447),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"106",District Taco,38.897596999999998,-77.030156000000005,Taco Place,POINT (38.897597 -77.03015600000001),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"107",Fogo de Chao,38.895507518177155,-77.027561782855400,Brazilian Restaurant,POINT (38.89550751817715 -77.0275617828554),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"108",Acela Club,38.898101571713248,-77.020897022270930,American Restaurant,POINT (38.89810157171325 -77.02089702227093),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"109",Protein Bar & Kitchen,38.894658999999997,-77.022086000000002,Gluten-free Restaurant,POINT (38.894659 -77.022086),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"110",Poki District,38.897331947043128,-77.024583654244509,Poke Place,POINT (38.89733194704313 -77.02458365424451),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"111",China Chilcano,38.895425000000003,-77.022176000000002,Peruvian Restaurant,POINT (38.895425 -77.022176),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"112",JW Marriott Concierge Lounge,38.896399468741251,-77.031112658155195,Snack Place,POINT (38.89639946874125 -77.03111265815519),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"113",Occidental,38.896507093951193,-77.033040276294997,American Restaurant,POINT (38.89650709395119 -77.033040276295),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"114",The Oceanaire Seafood Room,38.897579115374718,-77.028772165603186,Seafood Restaurant,POINT (38.89757911537472 -77.02877216560319),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"115",Ocean Prime,38.898577280951848,-77.031543552875519,Seafood Restaurant,POINT (38.89857728095185 -77.03154355287552),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"116",Hill Country Barbecue Market,38.895088644463215,-77.022166550159454,BBQ Joint,POINT (38.89508864446321 -77.02216655015945),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"117",CHOPT,38.894207245103111,-77.023256260524207,Salad Place,POINT (38.89420724510311 -77.02325626052421),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"118",CHOPT,38.897974004584476,-77.028306126594529,Salad Place,POINT (38.89797400458448 -77.02830612659453),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"119",Luke's Lobster,38.896191863619975,-77.021467265693460,Seafood Restaurant,POINT (38.89619186361998 -77.02146726569346),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"120","Joe's Seafood, Prime Steak & Stone Crab",38.899984210074322,-77.033938765525818,Seafood Restaurant,POINT (38.89998421007432 -77.03393876552582),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"122",Old Ebbitt Grill,38.897954318339245,-77.033270108058204,American Restaurant,POINT (38.89795431833925 -77.0332701080582),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"124",Arepa Zone,38.904465000000002,-77.031720000000007,Arepa Restaurant,POINT (38.904465 -77.03172000000001),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"126",&pizza,38.902155084591655,-77.032257020473480,Pizza Place,POINT (38.90215508459166 -77.03225702047348),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"128",Elizabeth's Gone Raw,38.903790768867097,-77.031363009868357,Vegetarian / Vegan Restaurant,POINT (38.9037907688671 -77.03136300986836),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"129",Mastro's Steakhouse,38.897679300000000,-77.029936899999996,Steakhouse,POINT (38.8976793 -77.0299369),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"131",District Taco,38.897596999999998,-77.030156000000005,Taco Place,POINT (38.897597 -77.03015600000001),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"133",The Oceanaire Seafood Room,38.897579115374718,-77.028772165603186,Seafood Restaurant,POINT (38.89757911537472 -77.02877216560319),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"136",Ocean Prime,38.898577280951848,-77.031543552875519,Seafood Restaurant,POINT (38.89857728095185 -77.03154355287552),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"137",Five Guys,38.901079883660287,-77.032297896105433,Burger Joint,POINT (38.90107988366029 -77.03229789610543),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"139",Woodlands Vegan Bistro,38.901680596548950,-77.031548278364141,Vegetarian / Vegan Restaurant,POINT (38.90168059654895 -77.03154827836414),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"140",Buredo,38.900902665085589,-77.031674981117249,Sushi Restaurant,POINT (38.90090266508559 -77.03167498111725),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"141",Cirque Cuisine,38.901789249019217,-77.029703979824973,Food Truck,POINT (38.90178924901922 -77.02970397982497),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"142",Lincoln,38.904244488629288,-77.033064365386963,New American Restaurant,POINT (38.90424448862929 -77.03306436538696),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"144",Brasserie Beck,38.902684945358160,-77.027211211729494,Belgian Restaurant,POINT (38.90268494535816 -77.02721121172949),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"148",Bluestone Lane,38.898057600000001,-77.029872400000002,Café,POINT (38.8980576 -77.0298724),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"540",DC Empanadas,38.892529457498497,-77.018991873321099,Food Truck,POINT (38.8925294574985 -77.0189918733211),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"551",Charlie Palmer Steak,38.892812935519366,-77.012390072657240,Steakhouse,POINT (38.89281293551937 -77.01239007265724),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"570",Charlie Palmer Steak,38.892812935519366,-77.012390072657240,Steakhouse,POINT (38.89281293551937 -77.01239007265724),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"571",DC Empanadas,38.892529457498497,-77.018991873321099,Food Truck,POINT (38.8925294574985 -77.0189918733211),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"572",The Capital Grille,38.892956949919480,-77.020067271618132,American Restaurant,POINT (38.89295694991948 -77.02006727161813),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"573",Rasika,38.894919969799552,-77.021209001541138,Indian Restaurant,POINT (38.89491996979955 -77.02120900154114),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"574",Fiola,38.893813554318534,-77.020726203918457,Italian Restaurant,POINT (38.89381355431853 -77.02072620391846),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"575",Sandwiches by Phillip,38.895638361656189,-77.012218348749172,Café,POINT (38.89563836165619 -77.01221834874917),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"576",The Partisan,38.894947108075904,-77.022550106048584,New American Restaurant,POINT (38.8949471080759 -77.02255010604858),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"577",Oyamel Cocina Mexicana,38.894919969799552,-77.021718621253953,Mexican Restaurant,POINT (38.89491996979955 -77.02171862125395),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"578",The Source by Wolfgang Puck,38.893532363808568,-77.019756776209761,Asian Restaurant,POINT (38.89353236380857 -77.01975677620976),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"579",Jaleo,38.895913641464468,-77.022163867950439,Tapas Restaurant,POINT (38.89591364146447 -77.02216386795044),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"580",Red Apron Butchery,38.894897999999998,-77.022575000000003,Deli / Bodega,POINT (38.894898 -77.022575),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"581",sweetgreen,38.895981399999997,-77.021389400000004,Salad Place,POINT (38.8959814 -77.0213894),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"582",Wiseguy NY Pizza,38.899608475054720,-77.015962600708008,Pizza Place,POINT (38.89960847505472 -77.01596260070801),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"583",West Wing Cafe,38.894713717900260,-77.011247401603711,Deli / Bodega,POINT (38.89471371790026 -77.01124740160371),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"584",Daikaya,38.898537619341155,-77.019642591476440,Ramen Restaurant,POINT (38.89853761934116 -77.01964259147644),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"586",Momoyama,38.893172382658584,-77.013553543355627,Sushi Restaurant,POINT (38.89317238265858 -77.01355354335563),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"587",Protein Bar & Kitchen,38.894658999999997,-77.022086000000002,Gluten-free Restaurant,POINT (38.894659 -77.022086),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"588",Bantam King,38.898452033684677,-77.019116878509521,Ramen Restaurant,POINT (38.89845203368468 -77.01911687850952),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
"589",District Rico,38.900370380106040,-77.011614739894867,Peruvian Restaurant,POINT (38.90037038010604 -77.01161473989487),"6",http://planning.dc.gov/,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",7343.048620952476085,2937441.575250614900142,Original,,,,,"0"
